kode_pum,kode_bps,nama
32.14.09,3214080,Wanayasa
32.14.17,3214081,Kiarapedes
32.14.10,3214090,Pasawahan
32.14.16,3214091,Pondoksalam
32.14.01,3214100,Purwakarta
32.14.12,3214101,Babakancikao
32.14.02,3214110,Campaka
32.14.14,3214111,Cibatu
32.14.13,3214112,Bungursari
32.15.02,3215010,Pangkalan
32.15.28,3215011,Tegalwaru
32.15.04,3215020,Ciampel
32.15.03,3215031,Telukjambe Timur
32.15.27,3215032,Telukjambe Barat
32.15.05,3215040,Klari
32.15.13,3215050,Cikampek
32.15.29,3215051,Purwasari
32.15.16,3215060,Tirtamulya
32.15.14,3215070,Jatisari
32.15.24,3215071,Banyusari
32.15.25,3215072,Kota Baru
32.15.15,3215081,Cilamaya Wetan
32.15.23,3215082,Cilamaya Kulon
32.15.19,3215090,Lemahabang
32.15.17,3215100,Telagasari
32.15.21,3215111,Majalaya
32.15.26,3215112,Karawang Timur
32.15.01,3215113,Karawang Barat
32.15.18,3215120,Rawamerta
32.15.20,3215130,Tempuran
32.15.07,3215140,Kutawaluya
32.15.06,3215150,Rengasdengklok
32.15.22,3215151,Jayakerta
32.15.10,3215160,Pedes
32.15.30,3215161,Cilebar
32.15.11,3215170,Cibuaya
32.15.09,3215180,Tirtajaya
32.15.08,3215190,Batujaya
32.15.12,3215200,Pakisjaya
32.16.18,3216010,Setu
32.16.21,3216021,Serang Baru
32.16.20,3216022,Cikarang Pusat
32.16.19,3216023,Cikarang Selatan
32.16.22,3216030,Cibarusah
32.16.23,3216031,Bojongmangu
32.16.11,3216041,Cikarang Timur
32.16.12,3216050,Kedung Waringin
32.16.09,3216061,Cikarang Utara
32.16.10,3216062,Karang Bahagia
32.16.07,3216070,Cibitung
32.16.08,3216071,Cikarang Barat
32.16.06,3216081,Tambun Selatan
32.16.05,3216082,Tambun Utara
32.16.02,3216090,Babelan
32.16.01,3216100,Tarumajaya
32.16.04,3216110,Tambelang
32.16.03,3216111,Sukawangi
32.16.15,3216120,Sukatani
32.16.14,3216121,Sukakarya
32.16.13,3216130,Pebayuran
32.16.16,3216140,Cabangbungin
32.16.17,3216150,Muaragembong
32.17.13,3217010,Rongga
32.17.15,3217020,Gununghalu
32.17.14,3217030,Sindangkerta
32.17.11,3217040,Cililin
32.17.10,3217050,Cihampelas
32.17.12,3217060,Cipongkor
32.17.09,3217070,Batujajar
32.17.16,3217071,Saguling
32.17.07,3217080,Cipatat
32.17.08,3217090,Padalarang
32.17.06,3217100,Ngamprah
32.17.02,3217110,Parongpong
32.17.01,3217120,Lembang
32.17.03,3217130,Cisarua
32.17.04,3217140,Cikalongwetan
32.17.05,3217150,Cipeundeuy
32.18.03,3218010,Cimerak
32.18.02,3218020,Cijulang
32.18.04,3218030,Cigugur
32.18.05,3218040,Langkaplancar
32.18.01,3218050,Parigi
32.18.10,3218060,Sidamulih
32.18.09,3218070,Pangandaran
32.18.08,3218080,Kalipucang
32.18.07,3218090,Padaherang
32.18.06,3218100,Mangunjaya
32.71.01,3271010,Bogor Selatan
32.71.02,3271020,Bogor Timur
32.71.05,3271030,Bogor Utara
32.71.03,3271040,Bogor Tengah
32.71.04,3271050,Bogor Barat
32.71.06,3271060,Tanah Sareal
32.72.05,3272010,Baros
32.72.06,3272011,Lembursitu
32.72.07,3272012,Cibeureum
32.72.03,3272020,Citamiang
32.72.04,3272030,Warudoyong
32.72.01,3272040,Gunung Puyuh
32.72.02,3272050,Cikole
32.73.15,3273010,Bandung Kulon
32.73.03,3273020,Babakan Ciparay
32.73.04,3273030,Bojongloa Kaler
32.73.17,3273040,Bojongloa Kidul
32.73.10,3273050,Astanaanyar
32.73.11,3273060,Regol
32.73.13,3273070,Lengkong
32.73.21,3273080,Bandung Kidul
32.73.22,3273090,Buahbatu
32.73.23,3273100,Rancasari
32.73.27,3273101,Gedebage
32.73.25,3273110,Cibiru
32.73.28,3273111,Panyileukan
32.73.26,3273120,Ujungberung
32.73.29,3273121,Cinambo
32.73.24,3273130,Arcamanik
32.73.20,3273141,Antapani
32.73.30,3273142,Mandalajati
32.73.16,3273150,Kiaracondong
32.73.12,3273160,Batununggal
32.73.19,3273170,Sumur Bandung
32.73.05,3273180,Andir
32.73.06,3273190,Cicendo
32.73.09,3273200,Bandung Wetan
32.73.14,3273210,Cibeunying Kidul
32.73.18,3273220,Cibeunying Kaler
32.73.02,3273230,Coblong
32.73.07,3273240,Sukajadi
32.73.01,3273250,Sukasari
32.73.08,3273260,Cidadap
32.74.03,3274010,Harjamukti
32.74.02,3274020,Lemahwungkuk
32.74.04,3274030,Pekalipan
32.74.05,3274040,Kesambi
32.74.01,3274050,Kejaksan
32.75.08,3275010,Pondokgede
32.75.10,3275011,Jatisampurna
32.75.12,3275012,Pondokmelati
32.75.09,3275020,Jatiasih
32.75.07,3275030,Bantargebang
32.75.11,3275031,Mustikajaya
32.75.01,3275040,Bekasi Timur
32.75.05,3275041,Rawalumbu
32.75.04,3275050,Bekasi Selatan
32.75.02,3275060,Bekasi Barat
32.75.06,3275061,Medansatria
32.75.03,3275070,Bekasi Utara
32.76.03,3276010,Sawangan
32.76.11,3276011,Bojongsari
32.76.01,3276020,Pancoran Mas
32.76.07,3276021,Cipayung
32.76.05,3276030,Sukmajaya
32.76.08,3276031,Cilodong
32.76.02,3276040,Cimanggis
32.76.10,3276041,Tapos
32.76.06,3276050,Beji
32.76.04,3276060,Limo
32.76.09,3276061,Cinere
32.77.01,3277010,Cimahi Selatan
32.77.02,3277020,Cimahi Tengah
32.77.03,3277030,Cimahi Utara
32.78.05,3278010,Kawalu
32.78.07,3278020,Tamansari
32.78.06,3278030,Cibeureum
32.78.10,3278031,Purbaratu
32.78.03,3278040,Tawang
32.78.01,3278050,Cihideung
32.78.08,3278060,Mangkubumi
32.78.04,3278070,Indihiang
32.78.09,3278071,Bungursari
32.78.02,3278080,Cipedes
32.79.01,3279010,Banjar
32.79.03,3279020,Purwaharja
32.79.02,3279030,Pataruman
32.79.04,3279040,Langensari
33.01.16,3301010,Dayeuhluhur
33.01.15,3301020,Wanareja
33.01.14,3301030,Majenang
33.01.13,3301040,Cimanggu
33.01.12,3301050,Karangpucung
33.01.18,3301060,Cipari
33.01.11,3301070,Sidareja
33.01.01,3301080,Kedungreja
33.01.19,3301090,Patimuan
33.01.10,3301100,Gandrungmangu
33.01.20,3301110,Bantarsari
33.01.09,3301120,Kawunganten
33.01.24,3301121,Kampung Laut
33.01.08,3301130,Jeruklegi
33.01.02,3301140,Kesugihan
33.01.03,3301150,Adipala
33.01.07,3301160,Maos
33.01.17,3301170,Sampang
33.01.06,3301180,Kroya
33.01.04,3301190,Binangun
33.01.05,3301200,Nusawungu
33.01.21,3301710,Cilacap Selatan
33.01.22,3301720,Cilacap Tengah
33.01.23,3301730,Cilacap Utara
33.02.01,3302010,Lumbir
33.02.02,3302020,Wangon
33.02.03,3302030,Jatilawang
33.02.04,3302040,Rawalo
33.02.05,3302050,Kebasen
33.02.06,3302060,Kemranjen
33.02.07,3302070,Sumpiuh
33.02.08,3302080,Tambak
33.02.09,3302090,Somagede
33.02.10,3302100,Kalibagor
33.02.11,3302110,Banyumas
33.02.12,3302120,Patikraja
33.02.13,3302130,Purwojati
33.02.14,3302140,Ajibarang
33.02.15,3302150,Gumelar
33.02.16,3302160,Pekuncen
33.02.17,3302170,Cilongok
33.02.18,3302180,Karanglewas
33.02.23,3302190,Kedungbanteng
33.02.22,3302200,Baturraden
33.02.21,3302210,Sumbang
33.02.20,3302220,Kembaran
33.02.19,3302230,Sokaraja
33.02.24,3302710,Purwokerto Selatan
33.02.25,3302720,Purwokerto Barat
33.02.26,3302730,Purwokerto Timur
33.02.27,3302740,Purwokerto Utara
33.03.01,3303010,Kemangkon
33.03.02,3303020,Bukateja
33.03.03,3303030,Kejobong
33.03.16,3303040,Pengadegan
33.03.04,3303050,Kaligondang
33.03.05,3303060,Purbalingga
33.03.06,3303070,Kalimanah
33.03.15,3303080,Padamara
33.03.07,3303090,Kutasari
33.03.14,3303100,Bojongsari
33.03.08,3303110,Mrebet
33.03.09,3303120,Bobotsari
33.03.10,3303130,Karangreja
33.03.17,3303131,Karangjambu
33.03.11,3303140,Karanganyar
33.03.18,3303141,Kertanegara
33.03.12,3303150,Karangmoncol
33.03.13,3303160,Rembang
33.04.01,3304010,Susukan
33.04.02,3304020,Purworeja Klampok
33.04.03,3304030,Mandiraja
33.04.04,3304040,Purwanegara
33.04.05,3304050,Bawang
33.04.06,3304060,Banjarnegara
33.04.20,3304061,Pagedongan
33.04.07,3304070,Sigaluh
33.04.08,3304080,Madukara
33.04.09,3304090,Banjarmangu
33.04.10,3304100,Wanadadi
33.04.11,3304110,Rakit
33.04.12,3304120,Punggelan
33.04.13,3304130,Karangkobar
33.04.14,3304140,Pagentan
33.04.15,3304150,Pejawaran
33.04.16,3304160,Batur
33.04.17,3304170,Wanayasa
33.04.18,3304180,Kalibening
33.04.19,3304181,Pandanarum
33.05.01,3305010,Ayah
33.05.02,3305020,Buayan
33.05.03,3305030,Puring
33.05.04,3305040,Petanahan
33.05.05,3305050,Klirong
33.05.06,3305060,Buluspesantren
33.05.07,3305070,Ambal
33.05.08,3305080,Mirit
33.05.23,3305081,Bonorowo
33.05.09,3305090,Prembun
33.05.24,3305091,Padureso
33.05.10,3305100,Kutowinangun
33.05.11,3305110,Alian
33.05.25,3305111,Poncowarno
33.05.12,3305120,Kebumen
33.05.13,3305130,Pejagoan
33.05.14,3305140,Sruweng
33.05.15,3305150,Adimulyo
33.05.16,3305160,Kuwarasan
33.05.17,3305170,Rowokele
33.05.18,3305180,Sempor
33.05.19,3305190,Gombong
33.05.20,3305200,Karanganyar
33.05.21,3305210,Karanggayam
33.05.22,3305220,Sadang
33.05.26,3305221,Karangsambung
33.06.01,3306010,Grabag
33.06.02,3306020,Ngombol
33.06.03,3306030,Purwodadi
33.06.04,3306040,Bagelen
33.06.05,3306050,Kaligesing
33.06.06,3306060,Purworejo
33.06.07,3306070,Banyuurip
33.06.08,3306080,Bayan
33.06.09,3306090,Kutoarjo
33.06.10,3306100,Butuh
33.06.11,3306110,Pituruh
33.06.12,3306120,Kemiri
33.06.13,3306130,Bruno
33.06.14,3306140,Gebang
33.06.15,3306150,Loano
33.06.16,3306160,Bener
33.07.01,3307010,Wadaslintang
33.07.02,3307020,Kepil
33.07.03,3307030,Sapuran
33.07.15,3307031,Kalibawang
33.07.04,3307040,Kaliwiro
33.07.05,3307050,Leksono
33.07.14,3307051,Sukoharjo
33.07.06,3307060,Selomerto
33.07.07,3307070,Kalikajar
33.07.08,3307080,Kertek
33.07.09,3307090,Wonosobo
33.07.10,3307100,Watumalang
33.07.11,3307110,Mojotengah
33.07.12,3307120,Garung
33.07.13,3307130,Kejajar
33.08.01,3308010,Salaman
33.08.02,3308020,Borobudur
33.08.03,3308030,Ngluwar
33.08.04,3308040,Salam
33.08.05,3308050,Srumbung
33.08.06,3308060,Dukun
33.08.08,3308070,Muntilan
33.08.09,3308080,Mungkid
33.08.07,3308090,Sawangan
33.08.15,3308100,Candimulyo
33.08.10,3308110,Mertoyudan
33.08.11,3308120,Tempuran
33.08.12,3308130,Kajoran
33.08.13,3308140,Kaliangkrik
33.08.14,3308150,Bandongan
33.08.21,3308160,Windusari
33.08.20,3308170,Secang
33.08.19,3308180,Tegalrejo
33.08.16,3308190,Pakis
33.08.18,3308200,Grabag
33.08.17,3308210,Ngablak
33.09.01,3309010,Selo
33.09.02,3309020,Ampel
33.09.20,3309021,Gladagsari
33.09.03,3309030,Cepogo
33.09.04,3309040,Musuk
33.09.21,3309041,Tamansari
33.09.05,3309050,Boyolali
33.09.06,3309060,Mojosongo
33.09.07,3309070,Teras
33.09.08,3309080,Sawit
33.09.09,3309090,Banyudono
33.09.10,3309100,Sambi
33.09.11,3309110,Ngemplak
33.09.12,3309120,Nogosari
33.09.13,3309130,Simo
33.09.14,3309140,Karanggede
33.09.15,3309150,Klego
33.09.16,3309160,Andong
33.09.17,3309170,Kemusu
33.09.18,3309180,Wonosegoro
33.09.22,3309181,Wonosamodro
33.09.19,3309190,Juwangi
33.10.01,3310010,Prambanan
33.10.02,3310020,Gantiwarno
33.10.03,3310030,Wedi
33.10.04,3310040,Bayat
33.10.05,3310050,Cawas
33.10.06,3310060,Trucuk
33.10.23,3310070,Kalikotes
33.10.07,3310080,Kebonarum
33.10.08,3310090,Jogonalan
33.10.09,3310100,Manisrenggo
33.10.10,3310110,Karangnongko
33.10.22,3310120,Ngawen
33.10.11,3310130,Ceper
33.10.12,3310140,Pedan
33.10.13,3310150,Karangdowo
33.10.14,3310160,Juwiring
33.10.15,3310170,Wonosari
33.10.16,3310180,Delanggu
33.10.17,3310190,Polanharjo
33.10.18,3310200,Karanganom
33.10.19,3310210,Tulung
33.10.20,3310220,Jatinom
33.10.21,3310230,Kemalang
33.10.26,3310710,Klaten Selatan
33.10.25,3310720,Klaten Tengah
33.10.24,3310730,Klaten Utara
33.11.01,3311010,Weru
33.11.02,3311020,Bulu
33.11.03,3311030,Tawangsari
33.11.04,3311040,Sukoharjo
33.11.05,3311050,Nguter
33.11.06,3311060,Bendosari
33.11.07,3311070,Polokarto
33.11.08,3311080,Mojolaban
33.11.09,3311090,Grogol
33.11.10,3311100,Baki
33.11.11,3311110,Gatak
33.11.12,3311120,Kartasura
33.12.01,3312010,Pracimantoro
33.12.24,3312020,Paranggupito
33.12.02,3312030,Giritontro
33.12.03,3312040,Giriwoyo
33.12.04,3312050,Batuwarno
33.12.23,3312060,Karangtengah
33.12.05,3312070,Tirtomoyo
33.12.06,3312080,Nguntoronadi
33.12.07,3312090,Baturetno
33.12.08,3312100,Eromoko
33.12.09,3312110,Wuryantoro
33.12.10,3312120,Manyaran
33.12.11,3312130,Selogiri
33.12.12,3312140,Wonogiri
33.12.13,3312150,Ngadirojo
33.12.14,3312160,Sidoharjo
33.12.15,3312170,Jatiroto
33.12.16,3312180,Kismantoro
33.12.17,3312190,Purwantoro
33.12.18,3312200,Bulukerto
33.12.25,3312201,Puhpelem
33.12.19,3312210,Slogohimo
33.12.20,3312220,Jatisrono
33.12.21,3312230,Jatipurno
33.12.22,3312240,Girimarto
33.13.01,3313010,Jatipuro
33.13.02,3313020,Jatiyoso
33.13.03,3313030,Jumapolo
33.13.04,3313040,Jumantono
33.13.05,3313050,Matesih
33.13.06,3313060,Tawangmangu
33.13.07,3313070,Ngargoyoso
33.13.08,3313080,Karangpandan
33.13.09,3313090,Karanganyar
33.13.10,3313100,Tasikmadu
33.13.11,3313110,Jaten
33.13.12,3313120,Colomadu
33.13.13,3313130,Gondangrejo
33.13.14,3313140,Kebakkramat
33.13.15,3313150,Mojogedang
33.13.16,3313160,Kerjo
33.13.17,3313170,Jenawi
33.14.01,3314010,Kalijambe
33.14.02,3314020,Plupuh
33.14.03,3314030,Masaran
33.14.04,3314040,Kedawung
33.14.05,3314050,Sambirejo
33.14.06,3314060,Gondang
33.14.07,3314070,Sambungmacan
33.14.08,3314080,Ngrampal
33.14.09,3314090,Karangmalang
33.14.10,3314100,Sragen
33.14.11,3314110,Sidoharjo
33.14.12,3314120,Tanon
33.14.13,3314130,Gemolong
33.14.14,3314140,Miri
33.14.15,3314150,Sumberlawang
33.14.16,3314160,Mondokan
33.14.17,3314170,Sukodono
33.14.18,3314180,Gesi
33.14.19,3314190,Tangen
33.14.20,3314200,Jenar
33.15.01,3315010,Kedungjati
33.15.02,3315020,Karangrayung
33.15.03,3315030,Penawangan
33.15.04,3315040,Toroh
33.15.05,3315050,Geyer
33.15.06,3315060,Pulokulon
33.15.07,3315070,Kradenan
33.15.08,3315080,Gabus
33.15.09,3315090,Ngaringan
33.15.10,3315100,Wirosari
33.15.11,3315110,Tawangharjo
33.15.12,3315120,Grobogan
33.15.13,3315130,Purwodadi
33.15.14,3315140,Brati
33.15.15,3315150,Klambu
33.15.16,3315160,Godong
33.15.17,3315170,Gubug
33.15.18,3315180,Tegowanu
33.15.19,3315190,Tanggungharjo
33.16.01,3316010,Jati
33.16.02,3316020,Randublatung
33.16.03,3316030,Kradenan
33.16.04,3316040,Kedungtuban
33.16.05,3316050,Cepu
33.16.06,3316060,Sambong
33.16.07,3316070,Jiken
33.16.15,3316080,Bogorejo
33.16.08,3316090,Jepon
33.16.09,3316100,Blora
33.16.11,3316110,Banjarejo
33.16.10,3316120,Tunjungan
33.16.16,3316130,Japah
33.16.12,3316140,Ngawen
33.16.13,3316150,Kunduran
33.16.14,3316160,Todanan
33.17.01,3317010,Sumber
33.17.02,3317020,Bulu
33.17.03,3317030,Gunem
33.17.04,3317040,Sale
33.17.05,3317050,Sarang
33.17.06,3317060,Sedan
33.17.07,3317070,Pamotan
33.17.08,3317080,Sulang
33.17.09,3317090,Kaliori
33.17.10,3317100,Rembang
33.17.11,3317110,Pancur
33.17.12,3317120,Kragan
33.17.13,3317130,Sluke
33.17.14,3317140,Lasem
33.18.01,3318010,Sukolilo
33.18.02,3318020,Kayen
33.18.03,3318030,Tambakromo
33.18.04,3318040,Winong
33.18.05,3318050,Pucakwangi
33.18.06,3318060,Jaken
33.18.07,3318070,Batangan
33.18.08,3318080,Juwana
33.18.09,3318090,Jakenan
33.18.10,3318100,Pati
33.18.11,3318110,Gabus
33.18.12,3318120,Margorejo
33.18.13,3318130,Gembong
33.18.14,3318140,Tlogowungu
33.18.15,3318150,Wedarijaksa
33.18.21,3318160,Trangkil
33.18.16,3318170,Margoyoso
33.18.17,3318180,Gunungwungkal
33.18.18,3318190,Cluwak
33.18.19,3318200,Tayu
33.18.20,3318210,Dukuhseti
33.19.01,3319010,Kaliwungu
33.19.02,3319020,Kota Kudus
33.19.03,3319030,Jati
33.19.04,3319040,Undaan
33.19.05,3319050,Mejobo
33.19.06,3319060,Jekulo
33.19.07,3319070,Bae
33.19.08,3319080,Gebog
33.19.09,3319090,Dawe
33.20.01,3320010,Kedung
33.20.02,3320020,Pecangaan
33.20.13,3320021,Kalinyamatan
33.20.03,3320030,Welahan
33.20.04,3320040,Mayong
33.20.12,3320050,Nalumsari
33.20.05,3320060,Batealit
33.20.11,3320070,Tahunan
33.20.06,3320080,Jepara
33.20.07,3320090,Mlonggo
33.20.15,3320091,Pakis Aji
33.20.08,3320100,Bangsri
33.20.14,3320101,Kembang
33.20.09,3320110,Keling
33.20.16,3320111,Donorojo
33.20.10,3320120,Karimunjawa
33.21.01,3321010,Mranggen
33.21.02,3321020,Karangawen
33.21.03,3321030,Guntur
33.21.04,3321040,Sayung
33.21.05,3321050,Karangtengah
33.21.12,3321060,Bonang
33.21.11,3321070,Demak
33.21.06,3321080,Wonosalam
33.21.07,3321090,Dempet
33.21.14,3321091,Kebonagung
33.21.08,3321100,Gajah
33.21.09,3321110,Karanganyar
33.21.10,3321120,Mijen
33.21.13,3321130,Wedung
33.22.01,3322010,Getasan
33.22.02,3322020,Tengaran
33.22.03,3322030,Susukan
33.22.17,3322031,Kaliwungu
33.22.04,3322040,Suruh
33.22.05,3322050,Pabelan
33.22.06,3322060,Tuntang
33.22.07,3322070,Banyubiru
33.22.08,3322080,Jambu
33.22.09,3322090,Sumowono
33.22.10,3322100,Ambarawa
33.22.20,3322101,Bandungan
33.22.11,3322110,Bawen
33.22.12,3322120,Bringin
33.22.16,3322121,Bancak
33.22.15,3322130,Pringapus
33.22.13,3322140,Bergas
33.22.18,3322151,Ungaran Barat
33.22.19,3322152,Ungaran Timur
33.23.08,3323010,Parakan
33.23.17,3323011,Kledung
33.23.16,3323012,Bansari
33.23.01,3323020,Bulu
33.23.03,3323030,Temanggung
33.23.14,3323031,Tlogomulyo
33.23.02,3323040,Tembarak
33.23.15,3323041,Selopampang
33.23.13,3323050,Kranggan
33.23.04,3323060,Pringsurat
33.23.05,3323070,Kaloran
33.23.06,3323080,Kandangan
33.23.07,3323090,Kedu
33.23.09,3323100,Ngadirejo
33.23.10,3323110,Jumo
33.23.20,3323111,Gemawang
33.23.12,3323120,Candiroto
33.23.18,3323121,Bejen
33.23.11,3323130,Tretep
33.23.19,3323131,Wonoboyo
33.24.01,3324010,Plantungan
33.24.03,3324020,Sukorejo
33.24.02,3324030,Pageruyung
33.24.04,3324040,Patean
33.24.05,3324050,Singorojo
33.24.06,3324060,Limbangan
33.24.07,3324070,Boja
33.24.08,3324080,Kaliwungu
33.24.20,3324081,Kaliwungu Selatan
33.24.09,3324090,Brangsong
33.24.10,3324100,Pegandon
33.24.19,3324101,Ngampel
33.24.11,3324110,Gemuh
33.24.18,3324111,Ringinarum
33.24.12,3324120,Weleri
33.24.16,3324130,Rowosari
33.24.17,3324140,Kangkung
33.24.13,3324150,Cepiring
33.24.14,3324160,Patebon
33.24.15,3324170,Kendal
33.25.01,3325010,Wonotunggal
33.25.02,3325020,Bandar
33.25.03,3325030,Blado
33.25.04,3325040,Reban
33.25.05,3325050,Bawang
33.25.06,3325060,Tersono
33.25.07,3325070,Gringsing
33.25.08,3325080,Limpung
33.25.15,3325081,Banyuputih
33.25.09,3325090,Subah
33.25.14,3325091,Pecalungan
33.25.10,3325100,Tulis
33.25.13,3325101,Kandeman
33.25.11,3325110,Batang
33.25.12,3325120,Warungasem
33.26.01,3326010,Kandangserang
33.26.02,3326020,Paninggaran
33.26.03,3326030,Lebakbarang
33.26.04,3326040,Petungkriyono
33.26.05,3326050,Talun
33.26.06,3326060,Doro
33.26.07,3326070,Karanganyar
33.26.08,3326080,Kajen
33.26.09,3326090,Kesesi
33.26.10,3326100,Sragi
33.26.17,3326101,Siwalan
33.26.11,3326110,Bojong
33.26.12,3326120,Wonopringgo
33.26.13,3326130,Kedungwuni
33.26.18,3326131,Karangdadap
33.26.14,3326140,Buaran
33.26.15,3326150,Tirto
33.26.16,3326160,Wiradesa
33.26.19,3326161,Wonokerto
33.27.01,3327010,Moga
33.27.14,3327011,Warungpring
33.27.02,3327020,Pulosari
33.27.03,3327030,Belik
33.27.04,3327040,Watukumpul
33.27.05,3327050,Bodeh
33.27.06,3327060,Bantarbolang
33.27.07,3327070,Randudongkal
33.27.08,3327080,Pemalang
33.27.09,3327090,Taman
33.27.10,3327100,Petarukan
33.27.11,3327110,Ampelgading
33.27.12,3327120,Comal
33.27.13,3327130,Ulujami
33.28.01,3328010,Margasari
33.28.02,3328020,Bumijawa
33.28.03,3328030,Bojong
33.28.04,3328040,Balapulang
33.28.05,3328050,Pagerbarang
33.28.06,3328060,Lebaksiu
33.28.07,3328070,Jatinegara
33.28.08,3328080,Kedungbanteng
33.28.09,3328090,Pangkah
33.28.10,3328100,Slawi
33.28.18,3328110,Dukuhwaru
33.28.11,3328120,Adiwerna
33.28.13,3328130,Dukuhturi
33.28.12,3328140,Talang
33.28.14,3328150,Tarub
33.28.15,3328160,Kramat
33.28.16,3328170,Suradadi
33.28.17,3328180,Warureja
33.29.01,3329010,Salem
33.29.02,3329020,Bantarkawung
33.29.03,3329030,Bumiayu
33.29.04,3329040,Paguyangan
33.29.05,3329050,Sirampog
33.29.06,3329060,Tonjong
33.29.15,3329070,Larangan
33.29.16,3329080,Ketanggungan
33.29.17,3329090,Banjarharjo
33.29.12,3329100,Losari
33.29.13,3329110,Tanjung
33.29.11,3329120,Kersana
33.29.14,3329130,Bulakamba
33.29.08,3329140,Wanasari
33.29.10,3329150,Songgom
33.29.07,3329160,Jatibarang
33.29.09,3329170,Brebes
33.71.01,3371010,Magelang Selatan
33.71.03,3371011,Magelang Tengah
33.71.02,3371020,Magelang Utara
33.72.01,3372010,Laweyan
33.72.02,3372020,Serengan
33.72.03,3372030,Pasar Kliwon
33.72.04,3372040,Jebres
33.72.05,3372050,Banjarsari
33.73.03,3373010,Argomulyo
33.73.02,3373020,Tingkir
33.73.04,3373030,Sidomukti
33.73.01,3373040,Sidorejo
33.74.14,3374010,Mijen
33.74.12,3374020,Gunungpati
33.74.11,3374030,Banyumanik
33.74.09,3374040,Gajahmungkur
33.74.07,3374050,Semarang Selatan
33.74.08,3374060,Candisari
33.74.10,3374070,Tembalang
33.74.06,3374080,Pedurungan
33.74.05,3374090,Genuk
33.74.04,3374100,Gayamsari
33.74.03,3374110,Semarang Timur
33.74.02,3374120,Semarang Utara
33.74.01,3374130,Semarang Tengah
33.74.13,3374140,Semarang Barat
33.74.16,3374150,Tugu
33.74.15,3374160,Ngaliyan
33.75.01,3375010,Pekalongan Barat
33.75.02,3375020,Pekalongan Timur
33.75.04,3375030,Pekalongan Selatan
33.75.03,3375040,Pekalongan Utara
33.76.03,3376010,Tegal Selatan
33.76.02,3376020,Tegal Timur
33.76.01,3376030,Tegal Barat
33.76.04,3376040,Margadana
34.01.01,3401010,Temon
34.01.02,3401020,Wates
34.01.03,3401030,Panjatan
34.01.04,3401040,Galur
34.01.05,3401050,Lendah
34.01.06,3401060,Sentolo
34.01.07,3401070,Pengasih
34.01.08,3401080,Kokap
34.01.09,3401090,Girimulyo
34.01.10,3401100,Nanggulan
34.01.12,3401110,Kalibawang
34.01.11,3401120,Samigaluh
34.02.01,3402010,Srandakan
34.02.02,3402020,Sanden
34.02.03,3402030,Kretek
34.02.04,3402040,Pundong
34.02.05,3402050,Bambanglipuro
34.02.06,3402060,Pandak
34.02.08,3402070,Bantul
34.02.09,3402080,Jetis
34.02.10,3402090,Imogiri
34.02.11,3402100,Dlingo
34.02.13,3402110,Pleret
34.02.14,3402120,Piyungan
34.02.12,3402130,Banguntapan
34.02.15,3402140,Sewon
34.02.16,3402150,Kasihan
34.02.07,3402160,Pajangan
34.02.17,3402170,Sedayu
34.03.06,3403010,Panggang
34.03.18,3403011,Purwosari
34.03.05,3403020,Paliyan
34.03.15,3403030,Saptosari
34.03.07,3403040,Tepus
34.03.17,3403041,Tanjungsari
34.03.11,3403050,Rongkop
34.03.16,3403051,Girisubo
34.03.08,3403060,Semanu
34.03.10,3403070,Ponjong
34.03.09,3403080,Karangmojo
34.03.01,3403090,Wonosari
34.03.03,3403100,Playen
34.03.04,3403110,Patuk
34.03.14,3403120,Gedangsari
34.03.02,3403130,Nglipar
34.03.13,3403140,Ngawen
34.03.12,3403150,Semin
34.04.03,3404010,Moyudan
34.04.04,3404020,Minggir
34.04.05,3404030,Seyegan
34.04.02,3404040,Godean
34.04.01,3404050,Gamping
34.04.06,3404060,Mlati
34.04.07,3404070,Depok
34.04.08,3404080,Berbah
34.04.09,3404090,Prambanan
34.04.10,3404100,Kalasan
34.04.11,3404110,Ngemplak
34.04.12,3404120,Ngaglik
34.04.13,3404130,Sleman
34.04.14,3404140,Tempel
34.04.15,3404150,Turi
34.04.16,3404160,Pakem
34.04.17,3404170,Cangkringan
34.71.08,3471010,Mantrijeron
34.71.09,3471020,Kraton
34.71.12,3471030,Mergangsan
34.71.13,3471040,Umbulharjo
34.71.14,3471050,Kotagede
34.71.03,3471060,Gondokusuman
34.71.04,3471070,Danurejan
34.71.11,3471080,Pakualaman
34.71.10,3471090,Gondomanan
34.71.06,3471100,Ngampilan
34.71.07,3471110,Wirobrajan
34.71.05,3471120,Gedongtengen
34.71.02,3471130,Jetis
34.71.01,3471140,Tegalrejo
35.01.01,3501010,Donorojo
35.01.03,3501020,Punung
35.01.02,3501030,Pringkuku
35.01.04,3501040,Pacitan
35.01.05,3501050,Kebonagung
35.01.06,3501060,Arjosari
35.01.07,3501070,Nawangan
35.01.08,3501080,Bandar
35.01.09,3501090,Tegalombo
35.01.10,3501100,Tulakan
35.01.11,3501110,Ngadirojo
35.01.12,3501120,Sudimoro
35.02.02,3502010,Ngrayun
35.02.01,3502020,Slahung
35.02.03,3502030,Bungkal
35.02.04,3502040,Sambit
