kode_pum,kode_bps,nama
18.02.10.2006,1805110004,Sanggar Buana
18.02.10.2007,1805110005,Sakti Buana
18.02.10.2008,1805110006,Setia Bhakti
18.02.10.2004,1805110007,Sumber Baru
18.02.10.2002,1805110008,Tanjung Harapan
18.02.10.2010,1805110009,Sari Bhakti
18.02.10.2009,1805110011,Sri Basuki
18.02.10.2011,1805110013,Swastika Buana
18.02.10.2012,1805110014,Sumber Fajar
18.02.10.2013,1805110015,Tanjung Krajan
18.02.25.2002,1805111001,Sri Bawono
18.02.25.2003,1805111002,Sri Budaya
18.02.25.2004,1805111003,Suko Binangun
18.02.25.2005,1805111004,Sri Busono
18.02.25.2001,1805111005,Sido Binangun
18.02.25.2006,1805111006,Sangga Buana
18.02.09.2014,1805120006,Bina Karya Buana
18.02.09.2013,1805120007,Bina Karya Putra
18.02.09.2003,1805120009,Rukti Basuki
18.02.09.2004,1805120010,Restu Baru
18.02.09.2005,1805120011,Restu Buana
18.02.09.2006,1805120013,Reno Basuki
18.02.09.2002,1805120014,Rekso Binangun
18.02.09.2001,1805120015,Teluk Dalem Ilir
18.02.09.2015,1805120016,Bina Karya Mandiri
18.02.24.2004,1805121001,Bumi Nabung Selatan
18.02.24.2006,1805121002,Bumi Nabung Baru
18.02.24.2001,1805121003,Sri Kencono
18.02.24.2005,1805121004,Bumi Nabung Timur
18.02.24.2002,1805121005,Bumi Nabung Ilir
18.02.24.2003,1805121006,Bumi Nabung Utara
18.02.24.2007,1805121007,Sri Kencono Baru
18.02.28.2004,1805122001,Joharan
18.02.28.2006,1805122002,Rantau Jaya Ilir
18.02.28.2003,1805122003,Bina Karya Sakti
18.02.28.2001,1805122004,Bina Karya Jaya
18.02.28.2002,1805122005,Bina Karya Utama
18.02.28.2005,1805122006,Rantau Jaya Baru
18.02.28.2008,1805122007,Meranggi Jaya
18.02.28.2009,1805122008,Mekar Jaya
18.02.28.2007,1805122009,Bina Karya Baru
18.02.28.2010,1805122010,Rantau Jaya Makmur
18.02.12.2001,1805130001,Gaya Baru Vi
18.02.12.2011,1805130002,Rawa Betik
18.02.12.2005,1805130011,Gaya Baru Iv
18.02.12.2004,1805130012,Gaya Baru Vii
18.02.12.2002,1805130013,Sumber Katon
18.02.12.2003,1805130014,Sri Katon
18.02.12.2007,1805130015,Gaya Baru Ii
18.02.12.2006,1805130016,Gaya Baru Iii
18.02.12.2013,1805130018,Kenanga Sari
18.02.12.2012,1805130019,Srimulya Jaya
18.02.12.2009,1805130020,Gaya Baru I
18.02.12.2008,1805130021,Gaya Baru Viii
18.02.12.2010,1805130022,Mataram Ilir
18.02.26.2003,1805131001,Rajawali
18.02.26.2002,1805131002,Surabaya Ilir
18.02.26.2007,1805131003,Beringin Jaya
18.02.26.2004,1805131004,Cempaka Putih
18.02.26.2008,1805131005,Sidodadi
18.02.26.2006,1805131006,Cabang
18.02.26.2009,1805131007,Sumber Agung
18.02.26.2001,1805131008,Gaya Baru V
18.02.26.2005,1805131009,Subang Jaya
18.02.26.2010,1805131010,Surabaya Baru
18.03.01.2002,1806010001,Tanjung Baru
18.03.01.2005,1806010002,Tanjung Baru Timur
18.03.01.1001,1806010005,Bukit Kemuning
18.03.01.2004,1806010006,Muara Aman
18.03.01.2003,1806010007,Suka Menanti
18.03.01.2007,1806010008,Tanjung Waras
18.03.01.2006,1806010015,Dwikora
18.03.01.2008,1806010016,Sido Mulyo
18.03.12.2005,1806011001,Sido Kayo
18.03.12.2004,1806011002,Sekipi
18.03.12.2002,1806011003,Muara Dua
18.03.12.2001,1806011004,Ulak Rengas
18.03.12.2003,1806011005,Pulau Panggung
18.03.12.2008,1806011006,Kebun Dalam
18.03.12.2007,1806011007,Suka Maju
18.03.12.2006,1806011008,Suka Marga
18.03.04.2008,1806020001,Tulung Balak
18.03.04.2015,1806020002,Suka Mulya
18.03.04.2014,1806020003,Gunung Katon
18.03.04.2001,1806020004,Karang Waringin
18.03.04.2002,1806020005,Suka Sari
18.03.04.2017,1806020006,Sido Mulyo
18.03.04.2016,1806020007,Tanjung Beringin
18.03.04.2003,1806020008,Merambung
18.03.04.2004,1806020009,Sinar Jaya
18.03.04.2005,1806020010,Sindang Agung
18.03.04.2006,1806020011,Mekar Jaya
18.03.04.2007,1806020012,Sri Menanti
18.03.04.2009,1806020013,Tanjung Raja
18.03.04.2010,1806020014,Tanjung Riang
18.03.04.2011,1806020015,Kemala Raja
18.03.04.2013,1806020016,Ulak Ata
18.03.04.2012,1806020017,Sindang Marga
18.03.04.2018,1806020018,Sinar Mulya
18.03.04.2019,1806020019,Priangan Baru
18.03.06.2007,1806030017,Hujan Mas
18.03.06.2009,1806030024,Bumi Nabung
18.03.06.2016,1806030025,Pengaringan
18.03.06.2008,1806030026,Simpang Agung
18.03.06.2021,1806030027,Way Wakak
18.03.06.2005,1806030028,Tanjung Harta
18.03.06.2012,1806030029,Cahaya Negeri
18.03.06.2006,1806030030,Ogan Lima
18.03.06.2011,1806030031,Kistang
18.03.06.2010,1806030032,Kamplas
18.03.06.2023,1806030033,Pematang Kasih
18.03.06.2013,1806030034,Lepang Besar
18.03.06.2017,1806030036,Gunung Betuah
18.03.06.2024,1806030037,Bumi Mandiri
18.03.11.2008,1806031006,Gunung Gijul
18.03.11.2007,1806031008,Gunung Sadar
18.03.11.2006,1806031009,Subik
18.03.11.2017,1806031013,Pekurun Selatan
18.03.11.2016,1806031014,Pekurun Barat
18.03.11.2018,1806031015,Pekurun Utara
18.03.11.2004,1806031016,Kedaton
18.03.11.2005,1806031017,Sri Bandung
18.03.11.2003,1806031018,Negla Sari
18.03.11.2002,1806031019,Kinciran
18.03.11.2001,1806031020,Gunung Besar
18.03.22.2004,1806032001,Beringin
18.03.22.2003,1806032002,Sabuk Empat
18.03.22.2005,1806032003,Sabuk Indah
18.03.22.2002,1806032004,Talang Jembatan
18.03.22.2001,1806032005,Aji Kagungan
18.03.22.2006,1806032006,Bindu
18.03.22.2007,1806032007,Way Perancang
18.03.19.2003,1806033001,Campang Gijul
18.03.19.2001,1806033002,Nyapah Banyu
18.03.19.2002,1806033003,Sinar Gunung
18.03.19.2006,1806033004,Ogan Campang
18.03.19.2004,1806033005,Sumber Tani
18.03.19.2009,1806033006,Ogan Jaya
18.03.19.2008,1806033007,Pekurun Udik
18.03.19.2007,1806033008,Pekurun Tengah
18.03.19.2005,1806033009,Pekurun
18.03.02.2010,1806040006,Talang Bojong
18.03.02.1009,1806040011,Kota Gapura
18.03.02.1002,1806040013,Cempedak
18.03.02.1008,1806040014,Sribasuki
18.03.02.1003,1806040015,Rejosari
18.03.02.1004,1806040016,Kotabumi Tengah
18.03.02.1006,1806040017,Kotabumi Ilir
18.03.02.1005,1806040018,Kotabumi Pasar
18.03.02.1001,1806040019,Kotabumi Udik
18.03.02.1007,1806040020,Sindang Sari
18.03.02.2013,1806040027,Kotabumi Tengah Barat
18.03.02.2012,1806040028,Bojong Barat
18.03.02.2011,1806040029,Sumber Arum
18.03.09.2002,1806041001,Kali Cinta
18.03.09.2008,1806041002,Madokoro Baru
18.03.09.2001,1806041003,Madukoro
18.03.09.2004,1806041004,Talang Jali
18.03.09.2005,1806041005,Margo Rejo
18.03.09.2006,1806041006,Banjar Wangi
18.03.09.2003,1806041007,Wono Marto
18.03.09.2007,1806041008,Sawo Jajar
18.03.10.2010,1806042001,Taman Jaya
18.03.10.2008,1806042002,Jerangkang
18.03.10.2009,1806042003,Way Melan
18.03.10.2005,1806042004,Bandar Putih
18.03.10.2006,1806042005,Karang Agung
18.03.10.2004,1806042006,Mulang Maya
18.03.10.2007,1806042007,Curup Guruh
18.03.10.1003,1806042008,Kota Alam
18.03.10.1001,1806042009,Kelapa Tujuh
18.03.10.1002,1806042010,Tanjung Aman
18.03.10.1012,1806042011,Tanjung Senang
18.03.10.1011,1806042012,Tanjung Harapan
18.03.10.2013,1806042013,Alam Jaya
18.03.10.2014,1806042014,Sinar Mas Alam
18.03.07.2009,1806050001,Gilih Sukanegeri
18.03.07.2005,1806050002,Cabang Empat
18.03.07.2006,1806050003,Sinar Ogan
18.03.07.2010,1806050004,Candimas
18.03.07.2004,1806050005,Trimodadi
18.03.07.2007,1806050011,Kalibalangan
18.03.07.2011,1806050012,Kembang Tanjung
18.03.07.2013,1806050013,Kembang Gading
18.03.07.2012,1806050014,Abung Jayo
18.03.07.2018,1806050015,Cabang Abung Raya
18.03.07.2019,1806050016,Kalibening Raya
18.03.07.2014,1806050017,Ratu Abung
18.03.07.2017,1806050018,Kemalo Abung
18.03.07.2015,1806050019,Bandar Kagungan Raya
18.03.07.2020,1806050020,Way Lunik
18.03.07.2016,1806050021,Bumi Raya
18.03.13.2001,1806051001,Suka Maju
18.03.13.2003,1806051002,Semuli Jaya
18.03.13.2002,1806051003,Semuli Raya
18.03.13.2004,1806051004,Papan Asri
18.03.13.2006,1806051005,Sido Rahayu
18.03.13.2005,1806051006,Gunung Keramat
18.03.13.2007,1806051007,Gunung Sari
18.03.23.2003,1806052001,Jagang
18.03.23.2004,1806052002,Tanjung Iman
18.03.23.2002,1806052003,Blambangan
18.03.23.2006,1806052004,Pagar Gading
18.03.23.2005,1806052005,Tulung Singkip
18.03.23.2001,1806052006,Pagar
18.03.23.2007,1806052007,Buring Kencana
18.03.05.2001,1806060001,Banjar Agung
18.03.05.2002,1806060002,Bumi Agung Marga
18.03.05.2006,1806060003,Peraduan Waras
18.03.05.2005,1806060004,Penagan Ratu
18.03.05.2004,1806060005,Gedung Nyapah
18.03.05.2003,1806060006,Pungguk Lama
18.03.05.2007,1806060007,Surakarta
18.03.05.2012,1806060008,Sumber Agung
18.03.05.2009,1806060009,Sidomukti
18.03.05.2010,1806060010,Bumi Jaya
18.03.05.2008,1806060011,Rejo Mulyo
18.03.05.2011,1806060021,Papan Rejo
18.03.14.2002,1806061001,Bandar Abung
18.03.14.2003,1806061002,Bangun Sari
18.03.14.2001,1806061003,Tatakarya
18.03.14.2009,1806061004,Sukoharjo
18.03.14.2006,1806061005,Bumi Restu
18.03.14.2005,1806061006,Bumi Raharja
18.03.14.2004,1806061007,Purba Sakti
18.03.14.2007,1806061008,Bandar Sakti
18.03.14.2008,1806061009,Karya Sakti
18.03.03.2002,1806070011,Bumi Ratu
18.03.03.2004,1806070014,Sinar Galih
18.03.03.2003,1806070015,Labuhan Ratu Pasar
18.03.03.2005,1806070016,Labuhan Ratu Kampung
18.03.03.2006,1806070017,Gedung Ketapang
18.03.03.2010,1806070018,Banjar Ketapang
18.03.03.2007,1806070019,Kota Agung
18.03.03.2008,1806070020,Ketapang
18.03.03.2009,1806070021,Karang Rejo I
18.03.03.2017,1806070022,Sidodadi
18.03.03.2023,1806070023,Gunung Labuhan
18.03.15.2009,1806071001,Negeri Ratu
18.03.15.2010,1806071002,Pakuon Agung
18.03.15.2008,1806071003,Banjar Ratu
18.03.15.2007,1806071004,Banjar Negeri
18.03.15.2001,1806071005,Negeri Ujung Karang
18.03.15.2002,1806071006,Bandar Agung
18.03.15.2003,1806071007,Karang Sari
18.03.15.2005,1806071008,Karang Sakti
18.03.15.2004,1806071009,Karang Rejo Ii
18.03.15.2006,1806071010,Karang Mulyo
18.03.15.2011,1806071011,Sumber Agung
18.03.16.2002,1806072001,Kota Napal
18.03.16.2003,1806072002,Tanah Abang
18.03.16.2001,1806072003,Negara Tulang Bawang
18.03.16.2009,1806072004,Tulang Bawang Baru
18.03.16.2005,1806072005,Sukadana Ilir
18.03.16.2004,1806072006,Sukadana Udik
18.03.16.2006,1806072007,Haduyang Ratu
18.03.16.2007,1806072008,Iso Rejo
18.03.16.2008,1806072009,Mulyo Rejo Ii
18.03.16.2010,1806072010,Mulyo Rejo I
18.03.16.2011,1806072011,Suka Maju
18.03.21.2007,1806073001,Comok Sinar Jaya
18.03.21.2008,1806073002,Way Isem
18.03.21.2001,1806073003,Sinar Harapan
18.03.21.2006,1806073004,Cahaya Mas
18.03.21.2009,1806073005,Gunung Maknibai
18.03.21.2003,1806073006,Negeri Sakti
18.03.21.2005,1806073007,Gunung Raja
18.03.21.2002,1806073008,Kubu Hitu
18.03.21.2004,1806073009,Tanjung Jaya
18.03.21.2010,1806073010,Negeri Batin Jaya
18.03.20.2003,1806074001,Lepang Tengah
18.03.20.2005,1806074002,Suka Jaya
18.03.20.2007,1806074003,Negara Agung
18.03.20.2002,1806074004,Sri Agung
18.03.20.2004,1806074005,Cahaya Makmur
18.03.20.2006,1806074006,Sri Jaya
18.03.20.2008,1806074007,Cempaka Barat
18.03.20.2001,1806074008,Cempaka
18.03.20.2009,1806074009,Cempaka Timur
18.03.08.2028,1806080010,Baru Raharja
18.03.08.2005,1806080012,Ogan Jaya
18.03.08.2024,1806080013,Bangun Jaya
18.03.08.2012,1806080019,Negeri Ratu
18.03.08.2010,1806080020,Padang Ratu
18.03.08.2011,1806080021,Negeri Sakti
18.03.08.2009,1806080022,Ciamis
18.03.08.2021,1806080024,Gedung Batin
18.03.08.2022,1806080025,Negara Batin
18.03.08.2020,1806080026,Batu Raja
18.03.08.2019,1806080027,Negara Ratu
18.03.08.2023,1806080029,Kota Negara
18.03.08.2029,1806080030,Hanakau Jaya
18.03.08.2032,1806080031,Negara Batin Ii
18.03.08.2033,1806080032,Kota Negara Ilir
18.03.17.2002,1806081001,Bonglai Tengah
18.03.17.2001,1806081002,Negera Kemakmuran
18.03.17.2003,1806081003,Tanjung Harapan
18.03.17.2004,1806081004,Lubuk Rukam
18.03.17.2007,1806081005,Gedung Makrifat
18.03.17.2006,1806081006,Beringin Jaya
18.03.17.2005,1806081007,Ibul Jaya
18.03.17.2010,1806081008,Tulung Buyut
18.03.17.2008,1806081009,Gedung Raja
18.03.17.2009,1806081010,Gedung Negara
18.03.18.2004,1806082001,Negeri Campang Jaya
18.03.18.2005,1806082002,Pampang Tangguk Jaya
18.03.18.2007,1806082003,Ratu Jaya
18.03.18.2006,1806082004,Negeri Galih Rejo
18.03.18.2001,1806082005,Batu Nangkop
18.03.18.2008,1806082006,Mekar Sari
18.03.18.2002,1806082007,Negara Bumi
18.03.18.2003,1806082008,Melungun Ratu
18.08.03.2005,1807010001,Juku Batu
18.08.03.2016,1807010002,Bandar Agung
18.08.03.2020,1807010003,Sumber Sari
18.08.03.2001,1807010004,Bonglai
18.08.03.2002,1807010005,Campang Lapan
18.08.03.2017,1807010006,Kemu
18.08.03.2003,1807010007,Sumber Baru
18.08.03.2019,1807010008,Neki
18.08.03.2004,1807010009,Rantau Temiang
18.08.03.2018,1807010010,Menanga Siamang
18.08.03.2011,1807010011,Menanga Jaya
18.08.03.2014,1807010012,Rebang Tinggi
18.08.03.2012,1807010013,Argomulyo
18.08.03.2013,1807010014,Rantau Jaya
18.08.03.2015,1807010015,Simpang Asam
18.08.03.1006,1807010016,Pasar Banjit
18.08.03.2010,1807010017,Bali Sadhar Selatan
18.08.03.2007,1807010018,Bali Sadhar Tengah
18.08.03.2009,1807010019,Bali Sadhar Utara
18.08.03.2008,1807010020,Donomulyo
18.08.04.2020,1807020014,Banjar Masin
18.08.04.2012,1807020015,Banjar Agung
18.08.04.2021,1807020016,Banjar Mulya
18.08.04.2022,1807020017,Banjar Baru
18.08.04.2019,1807020018,Banjar Negara
18.08.04.2010,1807020019,Banjar Setia
18.08.04.2018,1807020020,Mekar Asri
18.08.04.2017,1807020021,Tiuh Balak
18.08.04.1016,1807020022,Campur Asri
18.08.04.2011,1807020023,Gedung Rejo
18.08.04.1009,1807020024,Taman Asri
18.08.04.1015,1807020025,Tiuh Balak Pasar
18.08.04.2001,1807020026,Setia Negara
18.08.04.2006,1807020027,Bhakti Negara
18.08.04.2014,1807020028,Tiuh Balak I
18.08.04.2002,1807020029,Gedung Pakuon
18.08.04.2013,1807020030,Cugah
18.08.04.2003,1807020031,Bumi Merapi
18.08.04.2007,1807020032,Bumi Rejo
18.08.04.2004,1807020033,Banjar Sari
18.08.04.2008,1807020034,Sukosari
18.08.04.2005,1807020038,Gunung Katun
18.08.10.2017,1807021001,Banjar Ratu
18.08.10.2003,1807021002,Banjar Sakti
18.08.10.2002,1807021003,Gunung Baru
18.08.10.2004,1807021004,Suka Negeri
18.08.10.2005,1807021005,Negeri Mulya
18.08.10.2006,1807021006,Negeri Sungkai
18.08.10.2007,1807021007,Gunung Sari
18.08.10.2001,1807021008,Gunung Labuhan
18.08.10.2010,1807021009,Bengkulu Rejo
18.08.10.2009,1807021010,Bengkulu
18.08.10.2008,1807021011,Way Tuba
18.08.10.2012,1807021012,Bengkulu Raman
18.08.10.2011,1807021013,Kayu Batu
18.08.10.2013,1807021014,Bengkulu Jaya
18.08.10.2015,1807021015,Curup Patah
18.08.10.2014,1807021016,Tiuh Balak Ii
18.08.10.2016,1807021017,Sukarame
18.08.10.2018,1807021018,Negeri Ujan Mas
18.08.10.2019,1807021019,Bengkulu Tengah
18.08.10.2020,1807021020,Gunung Pekuwon
18.08.10.2021,1807021021,Labuhan Jaya
18.08.02.2012,1807030001,Sinar Gading
18.08.02.2014,1807030002,Sukajadi
18.08.02.2003,1807030003,Karang Lantang
18.08.02.2002,1807030004,Kedaton
18.08.02.2001,1807030005,Datar Bancong
18.08.02.1004,1807030006,Kasui Pasar
18.08.02.2005,1807030007,Kasui Lama
18.08.02.2010,1807030008,Talang Mangga
18.08.02.2013,1807030009,Jaya Tinggi
18.08.02.2015,1807030010,Gelombang Panjang
18.08.02.2006,1807030011,Kampung Baru
18.08.02.2016,1807030012,Tangkas
18.08.02.2007,1807030013,Jukuh Kemuning
18.08.02.2008,1807030015,Kotaway
18.08.02.2017,1807030016,Tanjung Bulan
18.08.02.2011,1807030017,Tanjung Harapan
18.08.02.2009,1807030018,Tanjung Kurung
18.08.02.2018,1807030019,Tanjung Kurung Lama
18.08.02.2019,1807030020,Bukit Batu
18.08.09.2005,1807031001,Gunung Sari
18.08.09.2001,1807031002,Lebak Peniangan
18.08.09.2003,1807031003,Madang Jaya
18.08.09.2002,1807031004,Tanjung Tiga
18.08.09.2004,1807031005,Air Ringkih
18.08.09.2006,1807031006,Simpang Tiga
18.08.09.2007,1807031007,Tanjung Raya
18.08.09.2008,1807031008,Beringin Jaya
18.08.09.2009,1807031009,Karya Maju
18.08.09.2010,1807031010,Mulya Jaya
18.08.01.2016,1807040025,Sri Rejeki
18.08.01.1005,1807040026,Blambangan Umpu
18.08.01.2006,1807040027,Lembasung
18.08.01.2012,1807040028,Umpu Bhakti
18.08.01.2018,1807040029,Umpu Kencana
18.08.01.2017,1807040030,Karang Umpu
18.08.01.2009,1807040031,Gunung Sangkaran
18.08.01.2013,1807040032,Sangkaran Bhakti
18.08.01.2014,1807040033,Bumi Baru
18.08.01.2015,1807040034,Tanjung Sari
18.08.01.2010,1807040035,Tanjung Raja Giham
18.08.01.2011,1807040046,Segara Mider
18.08.01.2022,1807040047,Tanjung Raja Sakti
18.08.08.2009,1807041001,Bukit Gemuruh
18.08.08.2008,1807041002,Bumi Dana
18.08.08.2010,1807041003,Way Mencar
18.08.08.2007,1807041004,Bandar Sari
18.08.08.2005,1807041005,Suma Mukti
18.08.08.2006,1807041006,Ramsai
18.08.08.2001,1807041007,Way Tuba
18.08.08.2002,1807041008,Karya Jaya
18.08.08.2003,1807041009,Say Umpu
18.08.08.2004,1807041010,Beringin Jaya
18.08.08.2012,1807041011,Bukit Harapan
18.08.08.2011,1807041012,Way Pisang
18.08.08.2013,1807041013,Way Tuba Asri
18.08.07.2015,1807042001,Gedung Jaya
18.08.07.2014,1807042002,Way Limau
18.08.07.2012,1807042003,Kali Papan
18.08.07.2002,1807042004,Bandar Dalam
18.08.07.2001,1807042005,Negeri Agung
18.08.07.2003,1807042006,Pulau Batu
18.08.07.2005,1807042007,Karya Agung
18.08.07.2004,1807042008,Penengahan
18.08.07.2013,1807042009,Mulya Sari
18.08.07.2011,1807042010,Tanjung Rejo
18.08.07.2006,1807042011,Sunsang
18.08.07.2007,1807042012,Kota Baru
18.08.07.2008,1807042013,Kotabumi Way Kanan
18.08.07.2009,1807042014,Gedung Menang
18.08.07.2010,1807042015,Gedung Harapan
18.08.07.2016,1807042016,Rejo Sari
18.08.07.2017,1807042017,Bandar Kasih
18.08.07.2018,1807042018,Sumber Rejeki
18.08.07.2019,1807042019,Mulya Agung
18.08.15.2003,1807043001,Rambang Jaya
18.08.15.2002,1807043002,Gistang
18.08.15.2001,1807043003,Negeri Batin
18.08.15.2012,1807043004,Negeri Baru
18.08.15.2009,1807043005,Bumi Ratu
18.08.15.2010,1807043006,Sriwijaya
18.08.15.2008,1807043007,Sidoarjo
18.08.15.2011,1807043008,Bratayudha
18.08.15.2007,1807043009,Gedung Batin
18.08.15.2005,1807043048,Negeri Bumi Putera
18.08.15.2004,1807043049,Panca Negeri
18.08.15.2006,1807043050,Gedung Riang
18.08.15.2013,1807043051,Ojo Lali
18.08.05.2007,1807050002,Giri Harjo
18.08.05.2001,1807050003,Tulang Bawang
18.08.05.2002,1807050004,Mesir Udik
18.08.05.2005,1807050005,Mesir Ilir
18.08.05.2009,1807050020,Bumi Agung Wates
18.08.05.2017,1807050021,Serdang Kuring
18.08.05.2006,1807050022,Sapto Renggo
18.08.05.2024,1807050023,Bumi Agung
18.08.05.2025,1807050024,Mekar Jaya
18.08.05.2026,1807050025,Kota Dewa
18.08.05.2027,1807050026,Dewa Agung
18.08.13.2002,1807051001,Punjul Agung
18.08.13.2005,1807051002,Suka Agung
18.08.13.2006,1807051003,Sukadana
18.08.13.2004,1807051004,Suka Bumi
18.08.13.2001,1807051005,Bumiharjo
18.08.13.2003,1807051006,Sritunggal
18.08.13.2007,1807051007,Nuar Maju
18.08.13.2008,1807051008,Lebung Lawe
18.08.13.2009,1807051009,Way Agung
18.08.14.2009,1807052001,Tanjung Dalam
18.08.14.2006,1807052002,Karangan
18.08.14.2005,1807052003,Bumi Agung
18.08.14.2004,1807052004,Mulyoharjo
18.08.14.2007,1807052005,Wonoharjo
18.08.14.2001,1807052006,Pisang Baru
18.08.14.2003,1807052007,Srinumpi
18.08.14.2002,1807052008,Pisang Indah
18.08.14.2008,1807052009,Sukamaju
18.08.14.2010,1807052010,Bumi Say Agung
18.08.06.2012,1807060002,Bakti Negara
18.08.06.2010,1807060003,Tanjung Serupa
18.08.06.2008,1807060004,Suka Bumi
18.08.06.2009,1807060005,Tanjung Agung
18.08.06.2018,1807060006,Serupa Indah
18.08.06.2013,1807060007,Pakuan Baru
18.08.06.2002,1807060008,Tanjung Ratu
18.08.06.2015,1807060009,Way Tawar
18.08.06.2017,1807060010,Pakuan Sakti
18.08.06.2011,1807060011,Negara Harja
18.08.06.2014,1807060012,Negara Tama
18.08.06.2019,1807060032,Bumi Mulya
18.08.06.2007,1807060035,Negara Sakti
18.08.06.2006,1807060036,Negara Ratu
18.08.06.2005,1807060037,Rumbih
18.08.06.2016,1807060038,Gunung Waras
18.08.06.2004,1807060039,Gunung Cahya
18.08.06.2003,1807060040,Pakuan Ratu
18.08.06.2001,1807060041,Karang Agung
18.08.11.2004,1807061001,Setia Negara
18.08.11.2002,1807061002,Purwa Agung
18.08.11.2005,1807061003,Sri Mulyo
18.08.11.2006,1807061004,Sri Menanti
18.08.11.2001,1807061005,Negara Batin
18.08.11.2003,1807061006,Purwa Negara
18.08.11.2009,1807061007,Marga Jaya
18.08.11.2007,1807061008,Karta Jaya
18.08.11.2011,1807061009,Gedung Jaya
18.08.11.2012,1807061010,Adi Jaya
18.08.11.2013,1807061011,Sari Jaya
18.08.11.2008,1807061012,Gisting Jaya
18.08.11.2010,1807061013,Bumi Jaya
18.08.11.2014,1807061014,Negara Mulya
18.08.11.2015,1807061015,Kota Jawa
18.08.12.2009,1807062001,Sri Basuki
18.08.12.2007,1807062002,Negara Jaya
18.08.12.2005,1807062003,Bima Sakti
18.08.12.2006,1807062004,Tegal Mukti
18.08.12.2008,1807062005,Pagar Iman
18.08.12.2003,1807062006,Kali Awi
18.08.12.2001,1807062007,Negeri Besar
18.08.12.2004,1807062008,Tiuh Baru
18.08.12.2002,1807062009,Kiling-kiling
18.08.12.2010,1807062010,Kali Awi Indah
18.08.12.2011,1807062011,Negeri Jaya
18.08.12.2012,1807062012,Tanjung Mas
18.08.12.2013,1807062013,Negeri Kasih
18.05.08.2001,1808030007,Banjar Agung
18.05.08.2010,1808030008,Tunggal Warga
18.05.08.2011,1808030009,Dwi Warga Tunggal Jaya
18.05.08.2009,1808030010,Moris Jaya
18.05.08.2007,1808030011,Tri Darma Wirajaya
18.05.08.2019,1808030012,Tri Mulya Jaya
18.05.08.2020,1808030013,Tri Mukti Jaya
18.05.08.2021,1808030014,Tri Tunggal Jaya
18.05.08.2022,1808030015,Warga Makmur Jaya
18.05.08.2023,1808030016,Warga Indah Jaya
18.05.08.2024,1808030017,Banjar Dewa
18.05.20.2002,1808031001,Ringin Sari
18.05.20.2004,1808031002,Catur Karya Buana Jaya
18.05.20.2001,1808031003,Bujuk Agung
18.05.20.2003,1808031004,Suka Maju
18.05.20.2006,1808031005,Penawar Jaya
18.05.20.2005,1808031006,Purwa Jaya
18.05.20.2007,1808031007,Agung Dalam
18.05.20.2008,1808031008,Sumber Makmur
18.05.20.2009,1808031009,Tri Tunggal Jaya
18.05.20.2010,1808031010,Agung Jaya
18.05.20.2011,1808031011,Penawar Rejo
18.05.20.2012,1808031012,Mekar Jaya
18.05.29.2008,1808032001,Jaya Makmur
18.05.29.2003,1808032002,Kahuripan Jaya
18.05.29.2004,1808032003,Bawang Sakti Jaya
18.05.29.2009,1808032004,Bawang Tirto Mulyo
18.05.29.2007,1808032005,Mekar Indah Jaya
18.05.29.2005,1808032006,Mekar Jaya
18.05.29.2006,1808032007,Balai Murni Jaya
18.05.29.2010,1808032008,Karya Murni Jaya
18.05.29.2002,1808032009,Panca Karsa Purna Jaya
18.05.29.2001,1808032010,Panca Mulia
18.05.06.2022,1808040001,Penawar Baru
18.05.06.2015,1808040002,Gedung Aji
18.05.06.2016,1808040003,Penawar
18.05.06.2001,1808040004,Aji Jaya Knpi
